3710	68312	6
3710	68396	12
3710	68398	8
3710	68400	13
3710	68401	2
3710	68404	2
3710	68406	2
3710	68410	7
3710	68412	1
3710	68433	8
3710	70746	1
3710	71039	4
3710	71040	3
3710	73198	4
3710	73202	2
3710	73671	3
3710	73970	13
3710	74891	11
3710	74893	1
3710	74897	2
3710	74945	25
3710	74948	5
3710	75383	2
3710	75390	11
3710	75394	1
3710	78898	3
3710	82096	2
3710	82677	1
3710	83285	1
3710	83291	2
3710	83294	4
3710	85055	1
3710	85221	6
3710	86019	7
3710	86312	19
3710	86855	3
3710	88020	3
3710	91205	12
3710	92315	1
3710	93730	3
3710	93869	20
3710	96117	3
3710	96322	6
3710	98159	8
3710	99310	5
3710	99313	9
3710	99314	5
3710	100323	13
3710	100324	1
3710	100570	2
3710	104118	2
3710	104803	2
3710	105743	5
3710	109109	2
3710	109905	3
3710	110357	29
3710	110359	3
3710	110825	8
3710	111412	2
3710	114069	4
3710	114358	1
3710	116330	20
3710	116655	4
3710	117232	20
3710	117235	14
3710	118646	1
3710	119089	2
3710	120433	4
3710	121313	2
3710	122612	2
3710	123507	5
3710	123932	4
